Clicks_Plus_Leads,Clicks,Leads,Revenue
2440,1725,715,298496
6556,4351,2205,305207
2209,1641,568,156512
4913,3793,1120,271872
2438,1568,870,381416
7804,5471,2333,514786
3445,2216,1229,326895
10084,7602,2482,331643
4303,3511,792,162336
10172,7648,2524,1035090
2685,1777,908,128935
10038,6448,3590,510113
2658,1864,794,187967
1562,1206,356,197096
6950,4426,2524,312360
4626,3274,1352,338670
2733,1749,984,119193
13304,9397,3907,552965
4797,3044,1753,367696
988,802,186,76220
2057,1465,592,129390
2817,1956,861,90736
8384,6943,1441,157412
2311,1551,760,89148
1988,1575,413,130296
5647,3964,1683,418011
3545,2852,693,313369
3579,2351,1228,102666
8972,5999,2973,588420
800,600,200,29410
6439,4378,2061,455910
6929,4718,2211,625664
3636,2427,1209,258540
11541,7546,3995,1511028
7560,6081,1479,408955
8631,5568,3063,743696
7559,5782,1777,187941
9114,6007,3107,766196
3858,3108,750,75640
9516,6332,3184,781305
5798,4000,1798,466992
14494,9641,4853,760452
4707,3115,1592,324499
3059,2432,627,210540
9531,7604,1927,420400
2651,2061,590,78234
5692,4327,1365,198536
8863,6106,2757,408044
15952,11643,4309,732718
2467,1862,605,201122
2109,1532,577,224460
7044,4502,2542,674724
6584,4238,2346,261457
18565,12509,6056,2051872
2212,1431,781,165550
17605,11905,5700,3474120
3035,2244,791,145699
4794,3011,1783,239190
11377,7830,3547,1685289
3632,2473,1159,216821
3954,2670,1284,285980
1678,1111,567,122283
1716,1259,457,177422
11996,8782,3214,822987
3813,2819,994,306072
12187,9464,2723,1313400
3763,2599,1164,376431
6163,4055,2108,342976
7205,4717,2488,784300
11093,7851,3242,464196
308,249,59,20119
16574,11372,5202,958709
3369,2272,1097,446556
3076,2519,557,132271
5985,4659,1326,335177
952,638,314,111231
1107,866,241,39300
928,682,246,69575
1896,1367,529,274505
2544,1706,838,236160
10941,7673,3268,728728
18409,14165,4244,1889822
1862,1384,478,232130
4157,3343,814,310812
3189,2005,1184,182608
2941,2284,657,146616
4299,3192,1107,207132
5086,3404,1682,433350
2120,1440,680,324786
3200,2541,659,82812
4654,3664,990,390320
4847,3667,1180,371910
5483,3970,1513,582156
7943,6327,1616,416640
4008,3025,983,160776
6434,4622,1812,430965
13323,8955,4368,1063230
1737,1301,436,204152
13540,9114,4426,834536
5820,4271,1549,604902
6758,5209,1549,315180
8632,5688,2944,709674
4560,3176,1384,555076
4582,3054,1528,433752
12283,9367,2916,485184
2216,1821,395,57477
5638,4220,1418,322422
12522,8730,3792,1094610
413,268,145,13677
4591,3404,1187,101696
13243,10064,3179,1056096
4078,2825,1253,218400
2763,2163,600,86376
17438,12130,5308,434502
1165,969,196,26574
5028,3347,1681,363411
4321,2793,1528,810877
8479,5412,3067,410515
2468,1898,570,77184
13538,9252,4286,1232374
2655,1837,818,139635
7197,5279,1918,832016
11139,7490,3649,623700
7504,5281,2223,736957
1292,991,301,45955
1884,1529,355,74640
3296,2560,736,132457
3924,2696,1228,279612
3159,1981,1178,146490
8531,6203,2328,631235
12094,8796,3298,786466
12068,9013,3055,1156155
5816,4777,1039,109158
16623,12312,4311,1092170
10134,6935,3199,504560
2818,1977,841,189036
8578,6294,2284,795990
2753,2151,602,62805
936,774,162,34126
6644,5245,1399,411840
7559,5542,2017,698250
11607,8366,3241,1577204
1792,1404,388,87075
2868,1905,963,227180
5339,4227,1112,627263
3712,2473,1239,294096
1778,1150,628,194373
2572,1614,958,182113
9353,6273,3080,359544
9987,8273,1714,421872
5064,3678,1386,534531
563,360,203,35807
7015,5572,1443,705812
11780,8201,3579,1178996
1037,789,248,83400
6598,4368,2230,558415
14159,9397,4762,1258786
958,722,236,67513
3163,2384,779,94233
4103,2972,1131,570624
694,460,234,75174
3693,3053,640,125598
8115,6029,2086,664605
10953,7350,3603,266490
5591,3844,1747,451188
1256,980,276,28809
2728,1792,936,182758
3853,3112,741,313794
6571,4462,2109,264576
4444,3651,793,360400
1850,1526,324,116571
4652,3432,1220,608850
3277,2275,1002,149443
6005,4203,1802,446500
3251,2168,1083,122740
4049,3304,745,114456
11640,8579,3061,225400
22797,14344,8453,2070786
1336,908,428,212160
16460,11332,5128,688721
806,546,260,108324
13276,10967,2309,1371384
6570,4406,2164,297275
4106,3104,1002,167348
8021,5251,2770,384031
15460,11534,3926,1048608
3519,2639,880,164724
6031,4023,2008,389906
1558,1084,474,161975
10302,7087,3215,1357460
5284,3935,1349,703684
15153,10715,4438,1146600
1014,737,277,68200
4795,3035,1760,754380
9291,5880,3411,1437240
1107,894,213,51336
9229,5970,3259,429058
7254,4965,2289,398480
2196,1597,599,160782
11280,7114,4166,2047276
12510,8342,4168,1249246
19299,12327,6972,1809503
3027,2273,754,229758
11668,8193,3475,1342236
6752,4704,2048,262480
7446,4780,2666,1061452
7966,5048,2918,900740
1591,1055,536,266178
8689,6724,1965,421120
1839,1473,366,28512
6115,4201,1914,272000
10540,7490,3050,302918
18910,14132,4778,1842750
8044,5355,2689,681712
3593,2723,870,100100
3121,2098,1023,265335
3054,2076,978,319782
5466,3967,1499,386954
1093,706,387,75692
4176,2691,1485,844452
12776,10620,2156,605934
2493,1857,636,101890
2772,2213,559,225246
6755,4447,2308,769576
15777,11157,4620,769920
8801,6613,2188,961224
12008,9203,2805,402320
1918,1387,531,96408
5873,4579,1294,409528
1316,838,478,66585
3224,2453,771,147560
1630,1147,483,199728
3791,2984,807,141515
8811,5657,3154,1068042
8156,5716,2440,357298
1053,856,197,67410
9549,7122,2427,706992
2837,1962,875,141050
2135,1424,711,305721
4620,3047,1573,654870
959,619,340,87232
1140,860,280,98100
7219,6007,1212,189205
9017,6600,2417,1134783
7167,4723,2444,542570
11260,7156,4104,564828
11016,8624,2392,536608
3922,3210,712,278200
2975,1912,1063,396144
2226,1458,768,235056
12190,8525,3665,920640
8404,5709,2695,612390
11195,7038,4157,967260
2860,2038,822,249854
10427,7313,3114,919296
6658,4390,2268,411673
2005,1501,504,49560
15867,11511,4356,1465913
12497,10058,2439,1372598
17508,11335,6173,840642
1244,890,354,131064
2632,1869,763,358190
4662,3795,867,141700
7912,6383,1529,653730
10498,7704,2794,887040
4217,2808,1409,370376
4907,3623,1284,315226
18260,12346,5914,1547442
8859,6233,2626,872592
15048,11108,3940,270974
1529,1133,396,123747
2611,2053,558,76608
8195,5368,2827,1349829
5898,3940,1958,399848
2147,1530,617,210540
10092,6783,3309,857506
5291,4392,899,429100
9964,6568,3396,1540694
5102,3383,1719,884304
8035,5485,2550,635582
5601,3963,1638,802142
3354,2206,1148,260623
1855,1438,417,140919
9183,6550,2633,607246
5547,4104,1443,168324
2038,1315,723,295928
5909,4396,1513,294413
4680,3804,876,283392
12321,7749,4572,831488
1243,1036,207,43648
10587,7783,2804,1108800
5689,4219,1470,285664
17739,12185,5554,1189626
1963,1593,370,111504
10552,6599,3953,648760
6519,4904,1615,604843
6688,5568,1120,226920
2967,2204,763,159507
3209,2030,1179,134706
1364,1076,288,104832
2541,1988,553,181118
1210,993,217,29397
11616,9301,2315,595140
3335,2694,641,101008
7730,5287,2443,1063225
14216,9712,4504,984520
3834,3170,664,238779
7007,4723,2284,361100
10117,7110,3007,511612
4844,3631,1213,306916
13018,9766,3252,1184790
6741,5045,1696,367360
3125,2343,782,204092
11212,8616,2596,399798
8927,6859,2068,452676
17613,11749,5864,2297550
16287,12714,3573,573852
5791,4141,1650,128016
2102,1383,719,278932
9891,8205,1686,149990
5656,4267,1389,278160
3583,2501,1082,229152
15063,12413,2650,265031
8856,7247,1609,267510
2288,1852,436,137256
6856,4516,2340,862776
4908,3258,1650,463638
1677,1128,549,102524
4695,3477,1218,248296
2259,1495,764,74655
3825,2804,1021,258795
8781,5617,3164,216580
7351,5957,1394,401280
14882,11352,3530,711872
2480,1744,736,63630
15972,11403,4569,1739466
4631,3438,1193,250887
3576,2337,1239,447167
1245,974,271,67872
3070,2416,654,242262
7121,4568,2553,533922
13428,10592,2836,409500
13316,9318,3998,1196460
7574,5062,2512,899232
9850,6391,3459,2102643
5495,3440,2055,546896
2373,1760,613,193760
13848,10090,3758,539784
1381,1121,260,53100
4280,3517,763,216961
6421,4463,1958,433793
1470,1036,434,57652
2549,1970,579,116332
2838,1985,853,246480
13363,9264,4099,837392
4027,2808,1219,217756
4027,2702,1325,495729
14334,10980,3354,723731
1772,1472,300,96534
17902,12059,5843,1371216
14681,10891,3790,1199872
20499,13066,7433,2572182
2276,1875,401,128856
3235,2399,836,229100
12283,8195,4088,847198
6772,4542,2230,819108
6006,4150,1856,738514
13956,11151,2805,1126076
11315,8018,3297,1009210
4591,3195,1396,385500
13997,10351,3646,1533897
4654,3653,1001,140238
4449,3596,853,102393
15743,11914,3829,802200
7757,6278,1479,417900
4924,3541,1383,703901
14343,10850,3493,1362432
6877,5525,1352,516925
10225,6725,3500,1084538
8472,6894,1578,282750
2311,1575,736,297155
11423,7566,3857,1001775
10332,6696,3636,1543842
6506,4269,2237,385164
3415,2205,1210,129168
11017,8441,2576,990675
2335,1725,610,246024
15322,11803,3519,1577475
2060,1420,640,257180
4432,3405,1027,414220
1699,1181,518,103836
2896,1962,934,411232
5276,3320,1956,378209
15145,9802,5343,1266885
9119,6425,2694,951405
8701,6233,2468,385440
3370,2319,1051,318339
5163,3514,1649,434523
3972,2806,1166,348192
13776,9876,3900,325872
2431,1577,854,127193
4442,3235,1207,233937
2939,2157,782,215118
2380,1952,428,104139
5345,3592,1753,588965
5328,4101,1227,126690
4083,3237,846,380205
7387,4856,2531,1237314
917,728,189,28148
15216,9999,5217,2048908
1872,1282,590,151200
3999,2866,1133,354464
15514,10408,5106,1699335
8678,7175,1503,592150
4240,3317,923,84336
6799,4789,2010,660788
13194,8360,4834,968728
3952,3072,880,186296
8184,5475,2709,790744
9050,6004,3046,1234608
3803,2906,897,398582
2636,2164,472,186825
1993,1312,681,260565
5259,3366,1893,910356
3181,2607,574,143041
2721,2177,544,213080
10756,8288,2468,237350
12708,8664,4044,364182
2698,1944,754,271975
11666,9428,2238,329013
6456,4681,1775,476805
4768,3421,1347,362406
13501,8577,4924,2019512
9520,6049,3471,631380
10448,8122,2326,850014
4390,3156,1234,607653
11886,8080,3806,1396200
1501,970,531,220955
2195,1454,741,85540
5610,4062,1548,555509
6452,4750,1702,636648
5620,3762,1858,453180
2979,2252,727,262422
11112,7961,3151,704346
8461,5922,2539,616998
5986,4253,1733,236334
9068,6200,2868,584584
2491,1787,704,328517
1802,1194,608,119879
8026,5503,2523,761493
12210,7762,4448,1296284
4693,3262,1431,508266
4472,3483,989,122996
2269,1682,587,127966
6416,4205,2211,532560
8118,6761,1357,274188
8760,6435,2325,539500
2420,1845,575,157608
3346,2153,1193,371448
10021,8254,1767,613050
6142,4400,1742,913560
10255,8288,1967,152852
2361,1582,779,161654
2627,1941,686,66654
8412,6789,1623,751245
7348,4835,2513,319464
6895,5508,1387,343350
2067,1626,441,128464
4100,3088,1012,315590
7224,5657,1567,782248
2020,1446,574,296192
4551,3612,939,192973
13135,9051,4084,1799280
10483,6713,3770,1383798
1738,1174,564,138165
7513,5969,1544,669600
5798,4767,1031,168116
1048,841,207,53040
2502,1908,594,209418
5343,3696,1647,306506
7342,5083,2259,725670
4264,2703,1561,240656
6290,3968,2322,713030
4746,3439,1307,230955
1421,1022,399,113050
4660,3705,955,162513
16884,11511,5373,724560
14077,10027,4050,1191294
1783,1237,546,142396
5423,3600,1823,492894
10608,7477,3131,1680666
9373,6304,3069,1283772
377,299,78,19992
4817,3676,1141,387900
20820,14049,6771,3528967
2385,1761,624,127968
14632,9976,4656,862512
18508,12237,6271,511520
12911,8330,4581,800956
15758,10617,5141,555730
1283,967,316,63918
5611,3548,2063,663500
9334,6001,3333,1137136
3685,2929,756,112462
2380,1762,618,367239
4288,3240,1048,230445
1140,756,384,61628
4896,3390,1506,315491
5297,3788,1509,518245
631,415,216,117490
3478,2540,938,391251
3499,2507,992,230920
2974,1978,996,352836
2890,2374,516,196639
3951,2976,975,210752
5606,4260,1346,265762
12695,8009,4686,1001474
10258,7467,2791,537537
11545,7905,3640,354939
4910,3617,1293,495087
12284,9084,3200,939550
17509,11321,6188,1260504
3793,2531,1262,274477
4449,3038,1411,599454
13968,9385,4583,1754678
13453,8472,4981,1112292
2575,2064,511,155826
10117,6641,3476,1406344
14987,9530,5457,1528664
504,385,119,33746
3522,2202,1320,471552
9568,7840,1728,355200
3614,2562,1052,473121
14752,9813,4939,1113280
5466,3755,1711,671184
5640,4256,1384,355696
6748,5479,1269,271469
3850,2778,1072,254500
9292,5902,3390,1454617
16877,11044,5833,1105431
9958,6450,3508,381746
16787,12024,4763,2224440
4214,2845,1369,280476
2292,1520,772,285190
21061,14157,6904,3420029
16895,11137,5758,2006037
4930,3231,1699,304560
8381,5535,2846,763725
9842,7060,2782,335885
14239,9559,4680,658546
4951,3542,1409,500220
4722,3202,1520,241045
1797,1457,340,116424
650,517,133,33768
2097,1694,403,63339
12137,7875,4262,864065
8088,5120,2968,879396
5208,3358,1850,401024
4441,3247,1194,497826
1846,1469,377,122057
6931,4920,2011,361665
2437,1917,520,100206
8272,6119,2153,716510
6132,4486,1646,447975
4542,3085,1457,597372
14958,9683,5275,2442872
15299,11020,4279,1666080
7510,6118,1392,361743
6751,5485,1266,285665
3573,2251,1322,316192
2927,1847,1080,356421
10221,7819,2402,347958
10730,7532,3198,896569
4659,3013,1646,423640
7811,5737,2074,428168
3608,2788,820,302986
13749,8648,5101,2773299
2152,1553,599,176640
3580,2659,921,367263
4159,2721,1438,339602
5352,4144,1208,519114
12706,8547,4159,509040
2489,1591,898,352428
5188,3902,1286,194643
7903,5913,1990,515823
5501,4358,1143,252864
13285,8944,4341,1295580
5986,4411,1575,374736
17861,12313,5548,2964555
7135,5819,1316,492075
9467,6327,3140,310674
5013,3538,1475,208650
6829,5375,1454,137750
6604,4703,1901,535920
10844,8134,2710,1143452
13676,9776,3900,578460
5881,4335,1546,344988
6195,4563,1632,418502
3726,2773,953,325026
4028,2827,1201,153081
5264,3668,1596,327050
2125,1625,500,170660
6178,4326,1852,758379
2224,1502,722,319024
10273,7231,3042,854560
1706,1170,536,173353
1214,981,233,77526
7774,5596,2178,506331
4522,3044,1478,276284
1891,1546,345,97325
9720,7172,2548,324548
4133,3278,855,159468
3423,2145,1278,390288
1449,1124,325,36764
2346,1840,506,109650
4973,3791,1182,380484
11817,9588,2229,834882
4869,3272,1597,120744
3773,2566,1207,164703
1613,1245,368,45588
4868,3648,1220,226525
958,656,302,83054
3554,2560,994,123697
7975,5755,2220,1059030
2458,1723,735,414947
10077,8067,2010,210726
1874,1188,686,141900
8111,5084,3027,925177
11010,7835,3175,1528722
6937,4639,2298,349932
14475,11878,2597,620800
1801,1193,608,226696
9186,6039,3147,711039
7528,5642,1886,272538
3986,2898,1088,238264
11703,7570,4133,1315485
9910,7416,2494,876000
1655,1041,614,216474
3203,2090,1113,484188
8006,5894,2112,305748
11168,8903,2265,728325
1805,1412,393,136942
3905,3196,709,114716
3603,2607,996,460460
1298,1060,238,68355
3250,2233,1017,172260
4800,3035,1765,187110
9457,6388,3069,1010331
12562,8764,3798,1944810
14848,10139,4709,1600080
1358,917,441,182151
3162,2598,564,111325
4451,3617,834,355284
8006,6467,1539,141282
9010,6287,2723,353200
5209,4223,986,174894
7668,4919,2749,591991
8443,6625,1818,527436
4068,2684,1384,709632
7987,6420,1567,325171
10097,6991,3106,736560
448,351,97,47640
16485,10886,5599,1858450
17183,12541,4642,1372920
3225,2287,938,210450
6587,4455,2132,912186
2142,1737,405,88641
13202,10981,2221,793323
8684,6332,2352,274799
10513,6697,3816,1629865
5121,4139,982,168238
4146,3436,710,114882
3110,2480,630,52824
2676,1748,928,249980
3457,2372,1085,287496
3341,2585,756,267712
2874,1811,1063,282734
13326,9651,3675,855054
7632,4962,2670,1325265
6337,4854,1483,468796
7307,4666,2641,760740
1977,1436,541,157263
1436,996,440,121900
3541,2915,626,195139
2507,2020,487,65985
2938,1874,1064,351721
5832,4403,1429,482980
12994,9532,3462,1035348
12725,9499,3226,652018
9414,6686,2728,503496
12859,9247,3612,870508
3130,1971,1159,243272
3775,2865,910,253920
13391,8605,4786,720297
10060,7961,2099,1129626
3140,2284,856,429000
4805,3645,1160,266724
2284,1506,778,131166
5222,3626,1596,134668
11466,7256,4210,1601873
7883,6506,1377,251098
1913,1309,604,202884
1889,1272,617,229663
3754,2723,1031,92092
1776,1440,336,133000
10913,7194,3719,1377216
6235,4620,1615,319555
4939,3873,1066,395400
9812,6512,3300,559773
7338,5731,1607,437710
2086,1324,762,322964
4576,3158,1418,394002
9184,6474,2710,1416284
13109,8856,4253,915244
2169,1556,613,298188
3953,2801,1152,397310
6143,4026,2117,1193906
1497,1079,418,63336
4933,3473,1460,381201
5603,4296,1307,483718
2629,1653,976,502537
4879,3990,889,128414
7510,5379,2131,678480
3078,2371,707,193584
16753,11374,5379,2843256
1810,1272,538,62208
3971,2680,1291,192632
2591,2097,494,163485
8779,6180,2599,863745
2047,1499,548,247494
8771,6643,2128,255320
1949,1295,654,327952
3416,2430,986,68200
4770,3058,1712,563192
3278,2730,548,102544
867,605,262,113275
5237,3682,1555,285494
18155,11754,6401,2221101
3133,1977,1156,113850
4695,3648,1047,91143
4092,2620,1472,224651
3663,2610,1053,117200
14669,10895,3774,1148550
4445,3441,1004,164560
16564,11168,5396,2512692
14283,9357,4926,793709
8654,6343,2311,559364
5941,4328,1613,546304
6122,4655,1467,766227
4677,3090,1587,286512
2914,2409,505,83370
1846,1268,578,228655
3061,2229,832,261919
2629,1827,802,258942
12119,8185,3934,1666842
4385,2925,1460,189392
7401,4949,2452,659813
2552,1774,778,167772
15176,12470,2706,345708
9524,6431,3093,1387996
6826,5452,1374,445842
1561,1094,467,212436
3620,2593,1027,233100
1840,1162,678,186912
9623,7062,2561,625194
9075,6547,2528,867219
2155,1634,521,200384
5820,4807,1013,218592
11117,8433,2684,228938
11679,8446,3233,561459
3039,2430,609,190988
5237,3554,1683,669350
14660,10446,4214,1018446
6226,4573,1653,211116
1623,1072,551,256519
2166,1481,685,97344
9140,6202,2938,1229262
3154,2127,1027,194225
4820,3554,1266,691678
11923,8121,3802,980424
5200,3533,1667,477100
3953,2828,1125,224612
2830,2220,610,180778
3953,2948,1005,78210
9484,6842,2642,604655
3772,2731,1041,348558
2172,1756,416,36080
5405,3512,1893,209475
1737,1426,311,52767
4173,2804,1369,118156
11905,8383,3522,638476
5930,3762,2168,448878
4672,3382,1290,386772
4991,3427,1564,185469
2652,1697,955,115884
1381,1089,292,116484
10586,7036,3550,1544464
810,615,195,91434
11150,8183,2967,670819
16503,13369,3134,404613
10761,6798,3963,1410726
2730,2220,510,77418
6243,4227,2016,561771
4826,3350,1476,459774
3959,3064,895,176358
11582,8040,3542,1754294
2597,1670,927,229220
1542,1025,517,235248
7371,6069,1302,424340
3818,2530,1288,424352
15739,10072,5667,1787416
3460,2705,755,393337
10961,6970,3991,1466196
6199,4370,1829,593044
3981,3191,790,175812
10773,6938,3835,367242
6385,4187,2198,626600
9398,7476,1922,499800
9406,6445,2961,536655
3096,1975,1121,327230
4726,3067,1659,638564
6536,4455,2081,195465
14777,10511,4266,401650
6237,5137,1100,667443
11767,7376,4391,1575565
2709,1743,966,277056
7966,6247,1719,452670
2262,1793,469,153335
7755,5102,2653,1143900
11391,8522,2869,325932
2111,1452,659,173247
1656,1081,575,199998
14255,11544,2711,326370
5967,4306,1661,621046
3422,2596,826,406388
13192,10420,2772,918008
3423,2774,649,243955
5209,4317,892,215683
11815,8071,3744,839916
16204,11191,5013,2794068
6679,5222,1457,325325
2024,1599,425,74302
2022,1617,405,57680
10810,7381,3429,812772
2645,2075,570,207900
8897,6947,1950,857010
5261,4360,901,285219
12193,9993,2200,644490
832,663,169,63200
10603,6798,3805,452166
8578,6399,2179,1023176
1157,937,220,116023
4362,2804,1558,454738
7490,5315,2175,985096
1986,1396,590,203060
7164,4775,2389,472570
5608,4111,1497,234650
7209,4529,2680,512160
3183,2205,978,301300
2831,1905,926,379523
4793,3258,1535,285209
1141,905,236,39432
6422,4708,1714,525690
